Object ID,State GNIS Code,Geographic Identifier - FIPS Code,State FIPS Postal Code,Name,Area of Land (Square Meters),Area of Water (Square Meters),Total Population,Total Population - Margin of Error,Population Less Than 18 Years,Population Less Than 18 Years - Margin of Error,Percent of Population that is Less Than 18 Years,Percent of Population that is Less Than 18 Years - Margin of Error,Population 65 Years and Over,Population 65 Years and Over - Margin of Error,Percent of Population that is 65 Years and Over,Percent of Population that is 65 Years and Over - Margin of Error,Population in Dependent Age Groups (under 18 and 65+),Population in Dependent Age Groups (under 18 and 65+) - Margin of Error,Percent of Population in Dependent Age Groups (under 18 and 65+),Percent of Population in Dependent Age Groups (under 18 and 65+) - Margin of Error,Households with no vehicle available,Households with no vehicle available - Margin of Error,Percent of households with no vehicle available,Percent of households with no vehicle available - Margin of Error,Population 65 Years and Over who Lives Alone,Population 65 Years and Over who Lives Alone - Margin of Error,Population 18 years and over,Population 18 years and over - Margin of Error,Population 18 years and over who have limited English ability,Population 18 years and over who have limited English ability - Margin of Error,Percent of adults 18 years and over who have limited English ability,Percent of adults 18 years and over who have limited English ability - Margin of Error,Population 18 years and over who speak Spanish and have limited English ability,Population 18 years and over who speak Spanish and have limited English ability - Margin of Error,Percent of adults 18 years and over who speak Spanish and have limited English ability,Percent of adults 18 years and over who speak Spanish and have limited English ability - Margin of Error,Population 18 years and over who speak other Indo-European languages and have limited English ability,Population 18 years and over who speak other Indo-European languages and have limited English ability - Margin of Error,Percent of adults 18 years and over who speak other Indo-European languages and have limited English ability,Percent of adults 18 years and over who speak other Indo-European languages and have limited English ability - Margin of Error,Population 18 years and over who speak Asian and Pacific Island languages and have limited English ability - Margin of Error,Percent of adults 18 years and over who speak Asian and Pacific Island languages and have limited English ability,Percent of adults 18 years and over who speak Asian and Pacific Island languages and have limited English ability - Margin of Error,Population 18 years and over who speak other languages and have limited English ability,Population 18 years and over who speak other languages and have limited English ability - Margin of Error,Percent of adults 18 years and over who speak other languages and have limited English ability,Percent of adults 18 years and over who speak other languages and have limited English ability - Margin of Error,Total Population For Whom Poverty Status is Determined,Total Population For Whom Poverty Status is Determined - Margin of Error,Population whose income in the past 12 months is below federal poverty level,Population whose income in the past 12 months is below federal poverty level - Margin of Error,Percent of Population whose income in the past 12 months is below poverty level,Percent of Population whose income in the past 12 months is below poverty level - Margin of Error,Population with a Disability,Population with a Disability - Margin of Error,Female Population with a disability,Female Population with a disability - Margin of Error,Male Population with a disability,Male Population with a disability - Margin of Error,Percent of Population with a Disability,Percent of Population with a Disability - Margin of Error,Percent of Female Population with a disability,Percent of Female Population with a disability - Margin of Error,Percent of Male Population with a disability,Percent of Male Population with a disability - Margin of Error,Occupied housing units in which no heating fuel is used,Occupied housing units in which no heating fuel is used - Margin of Error,Percent of occupied housing units in which no heating fuel is used,Percent of occupied housing units in which no heating fuel is used - Margin of Error,Owner-occupied housing units in which no heating fuel is used,Owner-occupied housing units in which no heating fuel is used - Margin of Error,Renter-occupied housing units in which no heating fuel is used,Renter-occupied housing units in which no heating fuel is used - Margin of Error,Population with Medicaid/Means-Tested Public Coverage,Population with Medicaid/Means-Tested Public Coverage - Margin of Error,Percent of Population with Medicaid/Means-Tested Public Coverage,Percent of Population with Medicaid/Means-Tested Public Coverage - Margin of Error,Population with Medicare Coverage,Population with Medicare Coverage - Margin of Error,Percent of Population with Medicare Coverage,Percent of Population with Medicare Coverage - Margin of Error,Population with No Health Insurance Coverage,Population with No Health Insurance Coverage - Margin of Error,Percent of Population with No Health Insurance Coverage,Percent of Population with No Health Insurance Coverage - Margin of Error,Total households,Total households - Margin of Error,Households that Have No Smartphone,Households that Have No Smartphone - Margin of Error,Percent of Households that Have No Smartphone,Percent of Households that Have No Smartphone - Margin of Error,Households with No Internet Access,Households with No Internet Access - Margin of Error,Percent of Households with No Internet Access,Percent of Households with No Internet Access - Margin of Error,Population 18 years and over who speak Asian and Pacific Island languages and have limited English ability,x,y
41,01779799,45,SC,South Carolina,77864918488,5075218778,4955925,,1096251,4488,22.1,,829083,5021,16.7,,1925334,6734,38.8,,122421,2191,6.5,0.113805786553603,207889,3113,3859674,753,113016,4580,2.9,0.118661496456925,78928,3293,2,0.0853171536661422,13556,2233,0.4,0.0578545865233787,1678,0.5,0.0434750776253928,2391,1526,0.1,0.0395370160460262,4814032,1142,770632,12902,16,0.267981284322555,713395,5649,367068,3771,346327,4206,14.7,0.11623041970365,14.5,0.149037213324266,14.9,0.180140308683285,8162,539,0.4,0.0284147527312139,4602,401,3560,316,682582,7929,14,0.163172678651532,282743,3818,5.8,0.0785747809094101,535224,7617,11,0.156760407131139,1894711,6012,494692,8812,26.1,0.457646036689328,382418,4618,20.2,0.235166643743986,18141,-80.8985136351716,33.916214884517
42,01785534,46,SD,South Dakota,196346981786,3382720225,864289,,213066,1544,24.7,,136808,1694,15.8,,349874,2292,40.5,,17674,820,5.2,0.23814607264086,39415,1105,651223,537,14509,1760,2.2,0.270254480334859,4880,875,0.7,0.134361155361155,3053,1000,0.5,0.153556743398869,556,0.5,0.0853766801256051,3092,1012,0.5,0.155399423565777,834921,523,113144,3364,13.6,0.402822939441493,100545,1789,47483,1203,53062,1324,11.9,0.211206594186629,11.3,0.284587132778466,12.5,0.310820524544248,2376,253,0.7,0.0739584087714067,923,132,1453,234,84441,2393,10,0.282557755250827,41509,1104,4.9,0.130354993281202,79489,1849,9.4,0.218313305878488,341565,2003,101755,3124,29.8,0.897774130039906,59997,1019,17.6,0.279985871526647,3484,-100.232226625261,44.4553415401531
43,01325873,47,TN,Tennessee,106802728188,2350123465,6651089,,1501394,5255,22.6,,1045213,5348,15.7,,2546607,7498,38.3,,151711,2638,5.9,0.101659895737282,272659,3538,5149695,1305,159008,5635,3.1,0.109421158508624,97176,3087,1.9,0.0599433903617819,17112,3004,0.3,0.0583334910146016,2099,0.6,0.0407594498580209,15965,2965,0.3,0.0575761717887146,6488786,1266,1046508,14988,16.1,0.230961680294178,1009918,6369,525659,4289,484259,4708,15.4,0.0972439486349801,15.6,0.126858479983649,15.3,0.148247159949835,8464,608,0.3,0.0236698451869894,3721,350,4743,468,958088,9768,14.6,0.149166922066098,382827,4731,5.8,0.0722494882444944,660872,8408,10.1,0.128403342628029,2567061,6524,700818,9872,27.3,0.378253663275148,522701,5350,20.4,0.20188279775175,28755,-86.3397866034863,35.8470257836399
44,01779801,48,TX,Texas,676653171537,19006305260,27885195,,7292686,11278,26.2,,3337814,10442,12,,10630500,15370,38.1,,512772,5255,5.4,0.0540344878864389,784778,7296,20592509,1663,3152791,25246,15.3,0.122591744695992,2655926,20439,12.9,0.0992490743381009,131105,10206,0.6,0.0495616853106405,8040,1.5,0.039043139486048,59719,7127,0.3,0.0346096649429527,27264694,2529,4213938,34547,15.5,0.126701545622373,3152865,11866,1613164,8028,1539701,8738,11.5,0.0432693471751781,11.6,0.0576005695801713,11.4,0.0647462675224208,40246,1583,0.4,0.0165508745424979,17329,1013,22917,1190,3614103,22325,13.2,0.081419135122719,1225107,8360,4.5,0.0304893092018675,4764897,26374,17.4,0.0961839187349012,9553046,18343,1972624,27420,20.6,0.284277221211511,1616496,12458,16.9,0.126296335342983,306041,-99.3717699000508,31.5724078615364
45,01455989,49,UT,Utah,212886221680,6998824394,3045350,,919049,3401,30.2,,320269,2592,10.5,,1239318,4276,40.7,,39488,1165,4.1,0.121265692349349,69064,1595,2126301,605,123325,5081,5.8,0.238953884307303,89146,3945,4.2,0.185529633664937,9989,2232,0.5,0.10497094204468,1980,0.9,0.093119083541443,4414,1164,0.2,0.0547429231537452,2997963,937,309904,7444,10.3,0.24828091014797,290907,3333,144202,2375,146705,2339,9.6,0.110367865703619,9.6,0.157619017373868,9.7,0.154414113008639,1848,289,0.2,0.0301755771910326,471,114,1377,265,221363,4331,7.3,0.143425350674802,104266,2055,3.5,0.0680533947080246,301761,5347,10,0.177069777964305,957619,2261,155817,3838,16.3,0.398940179209881,87628,2152,9.2,0.223683046525335,19776,-111.682412156266,39.3642277011554
46,01779802,50,VT,Vermont,23874175944,1030416650,624977,,118346,1204,18.9,,113550,1495,18.2,,231896,1920,37.1,,17260,742,6.6,0.284097793709635,33543,859,506631,356,7771,1520,1.5,0.300019183903333,1067,494,0.2,0.0975067516656067,3936,1221,0.8,0.24100318921833,555,0.4,0.109546845862622,802,518,0.2,0.102243979039378,600334,363,67034,2229,11.2,0.371231920150589,89183,1574,44410,1147,44773,1078,14.4,0.254304114404013,14.1,0.364415521960261,14.7,0.353292324294269,625,121,0.2,0.046598204847239,189,61,436,113,112931,2203,18.2,0.355933827692066,31623,896,5.1,0.144769565901865,25362,1063,4.1,0.171755091329505,259589,1229,83062,1923,32,0.725131371321378,37813,1018,14.6,0.386046888708129,1966,-72.6609250559808,44.0853991096012
47,01779803,51,VA,Virginia,102257717110,8528531774,8413774,,1867427,5350,22.2,,1230246,5748,14.6,,3097673,7853,36.8,,194930,3060,6.2,0.0967532149852771,315786,3998,6546347,1263,424912,9335,6.5,0.142593113783236,213542,4873,3.3,0.0744358011683296,64532,5478,1,0.0836800409693567,4141,1.7,0.0632557710057818,33501,4031,0.5,0.0615762473053693,8162107,1377,893580,13485,10.9,0.16520436842777,954220,6177,495476,4335,458744,4401,11.6,0.0752909520357603,11.7,0.102388094147749,11.6,0.110670149542462,12314,780,0.4,0.0249162447079454,5941,486,6373,579,688241,8624,8.4,0.105178639280738,355812,4085,4.3,0.0498187946579391,755739,10015,9.2,0.122146077947203,3128415,7210,700698,10023,22.4,0.316200088961182,444908,4429,14.2,0.137726997697613,113337,-78.8747539368959,37.5231892631893
48,01779804,53,WA,Washington,172112588220,12559278850,7294336,,1632875,4667,22.4,,1073499,5487,14.7,,2706374,7203,37.1,,192165,2928,6.9,0.103691691990721,280252,3615,5661461,779,462749,10662,8.2,0.1883225879837,202758,6030,3.6,0.106508469457101,69114,6650,1.2,0.11746072612993,4784,2.9,0.0845002069712707,26084,3195,0.5,0.0564341604422604,7161708,1363,821621,10508,11.5,0.14670852924306,915417,5767,458823,4166,456594,3988,12.7,0.0801977815016746,12.7,0.114936927334129,12.8,0.111697834577276,12486,707,0.4,0.0252311384871229,3545,298,8941,653,1082507,9355,15.1,0.130124020928755,314330,3670,4.4,0.051054222028458,487856,6676,6.8,0.0928750447577193,2800423,5474,568278,8421,20.3,0.298076917011454,288850,3705,10.3,0.130756155362041,164793,-120.43028570438,47.397180774417
49,01779805,54,WV,West Virginia,62266474513,489028543,1829054,,373373,2492,20.4,,344719,2923,18.8,,718092,3841,39.3,,63583,1675,8.7,0.225399800562781,94861,1883,1455681,846,11375,1910,0.8,0.131209280013514,4792,914,0.3,0.0627881903426316,2397,1248,0.2,0.0857330158531198,873,0.2,0.0599717984663488,1032,702,0.1,0.048224833860392,1776501,743,315464,5988,17.8,0.336985245618158,351879,3328,173254,2396,178625,2309,19.5,0.184845587037353,18.9,0.261273085512875,20.2,0.259879513955952,1677,260,0.2,0.0353781987069845,843,207,834,182,358142,4765,19.9,0.264671253099219,109213,2310,6.1,0.128311925085036,116826,2747,6.5,0.152586143348911,734676,2910,262723,4364,35.8,0.576868129017782,168568,2491,22.9,0.326654095994852,3154,-80.6087400153847,38.6519367078775
50,01779806,55,WI,Wisconsin,140290039723,29344951758,5778394,,1288943,3759,22.3,,924695,4160,16,,2213638,5607,38.3,,158139,2324,6.7,0.0974165497266017,265997,3066,4489451,726,147390,4557,3.3,0.10150322761476,83954,2828,1.9,0.0629913860654364,22520,2640,0.5,0.0588044615738631,1913,0.8,0.0426108117824144,5684,1462,0.1,0.0325652225863119,5628213,1336,668220,8146,11.9,0.144707663635945,672096,4458,337563,3142,334533,3163,11.8,0.0781223502564083,11.7,0.108915498249049,11.8,0.111941860629289,12845,645,0.5,0.0274856295803888,2803,240,10042,567,678858,6863,11.9,0.12027049491487,268614,2835,4.7,0.0496819664510091,329424,4953,5.8,0.0867995575825162,2343129,6471,651948,9125,27.8,0.381780422675028,371137,3065,15.8,0.123277084059113,35232,-90.0210439383857,44.6652937790237
51,01779807,56,WY,Wyoming,251458544898,1867670745,581836,,137719,1766,23.7,,87777,1578,15.1,,225496,2368,38.8,,8873,643,3.8,0.277835636948343,24243,1041,444117,534,10613,1705,2.4,0.383897091383745,8082,1335,1.8,0.30058850060556,971,765,0.2,0.172251705989099,510,0.3,0.114834185253757,414,530,0.1,0.119337869577906,567950,346,63311,2600,11.1,0.457736403660841,74431,1727,34417,1127,40014,1308,13,0.301848224317205,12.2,0.398399593647381,13.8,0.448445113210722,842,173,0.4,0.0749796445880203,368,121,474,151,43171,1810,7.5,0.316439099170726,24665,1090,4.3,0.190565003092888,64887,2112,11.3,0.369208708381823,230630,1390,56755,2259,24.6,0.968196763191661,32813,1235,14.2,0.528579581438957,1146,-107.55143503067,43.0321218585002
52,01779808,72,PR,Puerto Rico,8868896030,4922382562,3386941,,687945,3550,20.3,,640623,4642,18.9,,1328568,5844,39.2,,198512,2725,16.5,0.218405208648144,154950,2270,2698996,,2087933,7262,77.4,,2085630,7229,77.3,,1172,492,0,,436,0,,241,210,0,,3356773,597,1495160,11100,44.5,0.330579828111223,718344,5164,382714,3812,335630,3484,21.4,0.153607281057626,21.7,0.215521914807627,21,0.218263744057801,1047984,4454,87,0.202338449688469,692533,4499,355451,3166,1233466,8054,36.7,0.239568865051026,278057,3569,8.3,0.106168132322058,209792,4017,6.2,0.119496452572962,1205075,4286,552302,6236,45.8,0.491134460063773,484140,4023,40.2,0.301713437365897,890,-66.4785923809415,18.2250706456559
